Date,Open,Higt,Low,Close,Volume,RSI,RSISignal,CCI,CCISignal,UpDI,DownDI,ADX,PDI,MDI,WilliamsR,WilliamsD,MACD,MACDSignal,MACDOscillator,Close5ma,Close10ma,Close20ma,Close60ma,INDNB,INSNB,FNB,Call,EX,SSR
2021-09-14,122500,126000,118000,124000,18895148,0.2065,0.3926,-140.25,-91.43,5.9,52.37,0.5228,0.059,0.5237,-0.8481,-0.864,-5024.94,-1721.09,-3303.86,96.05,87.29,85.19,82.28,1822816,135283,-1947600,0.8,1170.8,1.65
2021-09-15,123500,127500,122000,122500,9078817,0.2065,0.3554,-106.11,-94.36,8.33,46.43,0.5459,0.0833,0.4643,-0.8861,-0.875,-5946.3,-2566.13,-3380.17,97.3,88.19,84.83,81.62,957209,-170862,-814654,0.77,1170.5,2.44
2021-09-16,123000,125000,121000,121500,4770936,0.1935,0.323,-94.59,-94.41,7.6,44.57,0.5675,0.076,0.4457,-0.9114,-0.8932,-6680.16,-3388.94,-3291.23,97.59,89.63,84.88,81.38,75067,-131034,46159,0.78,1171.8,1.35
2021-09-17,121500,121500,118000,119500,4807631,0.1596,0.2903,-91.82,-93.89,6.99,47.89,0.5912,0.0699,0.4789,-0.962,-0.9276,-7338.55,-4178.86,-3159.69,97.63,90.63,84.2,80.38,548205,-427844,-128331,0.8,1175,5.44
2021-09-23,116500,118000,114000,115000,6314773,0.0833,0.2489,-96.38,-94.39,6.1,51.06,0.6173,0.061,0.5106,-0.977,-0.9523,-8129.72,-4969.03,-3160.69,95.44,89.98,82,77.7,-5205,-212095,180950,0.75,1175.5,6.72
2021-09-24,116000,121000,116000,119500,5327603,0.165,0.2322,-73.72,-90.25,12.17,43.99,0.6105,0.1217,0.4399,-0.8736,-0.9129,-8297.96,-5634.82,-2663.14,99.92,96.1,86.11,81.06,-165550,39105,120976,0.76,1176.5,4.38
2021-09-27,120000,122500,119500,120000,3635942,0.1569,0.2171,-59.74,-84.15,14.97,40.74,0.5908,0.1497,0.4074,-0.8621,-0.8875,-8295.32,-6166.92,-2128.41,100.76,97.96,87.45,81.75,268563,67450,-324210,0.73,1176.8,2.18
2021-09-28,120500,121500,117500,117500,3445583,0.125,0.1987,-66.18,-80.56,13.44,41.69,0.5803,0.1344,0.4169,-0.9176,-0.9026,-8398.16,-6613.17,-1784.99,99.32,96.79,86.64,80.47,471442,-344778,-134914,0.78,1184.4,1.79
2021-09-29,115000,117500,114500,116500,3172350,0.125,0.1839,-84.14,-81.27,12.35,46.42,0.5802,0.1235,0.4642,-0.9405,-0.9215,-8462.79,-6983.09,-1479.7,98.98,97.04,86.97,80.18,286382,-102281,-192082,0.74,1181.8,5.02
2021-09-30,115000,120500,114500,118000,4649917,0.1538,0.1779,-71.51,-79.32,18.29,39.1,0.5512,0.1829,0.391,-0.8933,-0.9074,-8297.33,-7245.94,-1051.39,99.75,98.83,89.21,81.6,-96590,139619,-103042,0.91,1184,1.47
2021-10-01,118000,120000,116000,116500,2329103,0.2105,0.1844,-69.37,-77.33,16.31,34.86,0.5261,0.1631,0.3486,-0.878,-0.8927,-8192.79,-7435.31,-757.49,98.98,98.19,89.37,80.94,108637,-21626,-75403,0.78,1188.7,2.4
2021-10-05,114500,116000,110500,111000,4885065,0.2388,0.1953,-146.37,-91.14,13.74,43.83,0.5256,0.1374,0.4383,-0.9783,-0.9355,-8456.28,-7639.5,-816.77,95.77,94.47,86.58,77.54,598649,-98732,-504544,0.75,1188.7,2.46
2021-10-06,112500,116000,112000,113000,4610915,0.25,0.2063,-117.59,-96.43,11.93,38.05,0.5252,0.1193,0.3805,-0.8718,-0.9036,-8406.8,-7792.96,-613.83,98.26,96.87,89.61,79.38,-474233,140569,341033,0.73,1192.3,1.32
2021-10-07,115000,119500,115000,119500,5146917,0.4286,0.2507,-11.73,-79.49,18.84,31.77,0.4892,0.1884,0.3177,-0.4706,-0.6871,-7753.71,-7785.11,31.4,103.37,102.44,96.18,84.37,-353243,603958,-266011,0.66,1190.4,1.41
2021-10-08,121500,121500,117500,117500,3930836,0.411,0.2828,19,-59.79,22.11,28.44,0.4407,0.2211,0.2844,-0.5882,-0.6377,-7313.21,-7690.73,377.52,101.73,100.51,96.04,83.38,79368,30449,-107948,0.7,1194.6,4.52
2021-10-12,117000,118500,113000,113500,3810466,0.3846,0.3031,-80.42,-63.92,18.96,36.06,0.4234,0.1896,0.3606,-0.7931,-0.7154,-7203.84,-7593.35,389.51,98.78,97.59,94.33,81.01,350416,10321,-360120,0.78,1198.8,2.23
2021-10-13,114000,118500,114000,117000,2731883,0.4458,0.3317,-21.56,-55.45,16.49,31.36,0.4084,0.1649,0.3136,-0.4583,-0.5869,-6756.85,-7426.05,669.2,100.78,100.86,98.11,83.95,-384598,183613,199599,0.81,1193.8,0.76
2021-10-14,118500,122000,118500,121500,3891958,0.5227,0.3699,119.94,-20.37,23.48,27.27,0.3639,0.2348,0.2727,-0.0833,-0.3351,-5970.67,-7134.98,1164.3,103.14,104.38,102.19,87.6,-623451,466380,159036,0.71,1186.8,0.75
2021-10-15,123000,123500,120000,122000,2331425,0.5875,0.4134,136.75,11.06,25.33,24.67,0.3171,0.2533,0.2467,-0.1154,-0.2252,-5246.79,-6757.34,1510.55,103.13,104.32,102.95,88.36,-111650,103703,7957,0.74,1182.4,3.61
2021-10-18,123000,123000,120500,121500,1831322,0.5278,0.4363,113.93,31.63,23.48,22.87,0.2766,0.2348,0.2287,-0.1538,-0.1895,-4659.74,-6337.82,1678.08,102.02,103.58,102.66,88.37,26380,-27892,913,0.69,1187.6,3.29
2021-10-19,123000,127500,121500,127500,4075027,0.5904,0.4671,186.67,62.64,32.13,19.03,0.2739,0.3213,0.1903,0,-0.0948,-3668.07,-5803.87,2135.8,104.59,107.69,107.57,93.04,-827355,277609,541204,0.7,1178.7,2.35
2021-10-20,129500,130500,127000,128000,4959740,0.6329,0.5003,188.43,87.8,37.58,17.09,0.2873,0.3758,0.1709,-0.125,-0.1099,-2809.43,-5204.98,2395.55,103.14,106.58,107.74,93.68,-146710,53321,103178,0.7,1174.2,3.54
2021-10-21,128500,130000,127500,128000,2297507,0.6494,0.5301,144.8,99.2,34.67,15.77,0.299,0.3467,0.1577,-0.125,-0.1174,-2104.69,-4584.92,2480.23,102.07,105.26,107.45,93.87,-108057,132938,-22229,0.73,1177.2,2.63
2021-10-22,128000,129500,125500,127500,1985417,0.6267,0.5494,105.99,100.56,30.35,20.05,0.2863,0.3035,0.2005,-0.15,-0.1337,-1568.44,-3981.63,2413.18,100.79,104.17,106.67,93.73,-126221,66894,59531,0.74,1177.1,2.04
2021-10-25,126500,127500,123500,126000,2309608,0.6267,0.5648,67.71,93.99,26.53,23.82,0.2553,0.2653,0.2382,-0.225,-0.1794,-1250.09,-3435.32,2185.23,98.9,102.23,104.93,92.9,-10642,29054,-24097,0.76,1168.4,2.04
2021-10-26,126000,128000,126000,127500,1265299,0.7463,0.6011,78.2,90.83,26.42,22.2,0.2329,0.2642,0.222,-0.1622,-0.1708,-866.77,-2921.61,2054.84,100.08,102.29,105.83,94.24,-293981,100110,183728,0.76,1167.6,1.24
2021-10-27,128000,129000,126500,128500,1449071,0.7385,0.6286,78.48,88.36,27.63,20.23,0.2224,0.2763,0.2023,-0.1143,-0.1425,-476.79,-2432.65,1955.85,100.78,102.15,106.29,95.2,-305345,-34004,366713,0.71,1170,0.36
2021-10-28,129000,130000,125000,125500,1783396,0.6034,0.6236,52.05,81.1,22.92,21.89,0.1958,0.2292,0.2189,-0.2857,-0.2141,-405.14,-2027.14,1622.01,98.82,99.45,103.46,93.24,190359,-73801,-116872,0.76,1169.7,3.84
2021-10-29,125500,126500,123000,125500,1891355,0.6481,0.6285,15.45,67.97,20.15,26.16,0.187,0.2015,0.2616,-0.2857,-0.2499,-344.38,-1690.59,1346.21,99.13,99.17,103.08,93.51,31728,-130537,91952,0.75,1168.6,3.05
2021-11-01,126000,127000,125000,125500,1081519,0.7609,0.655,21.82,58.74,20.51,24.22,0.1732,0.2051,0.2422,-0.303,-0.2765,-292.86,-1411.04,1118.19,99.21,98.86,102.76,93.76,-239667,200654,43324,0.71,1176.5,1.63
2021-11-02,126000,128500,126000,128000,1642378,0.75,0.674,59.03,58.8,23.85,21.48,0.157,0.2385,0.2148,-0.2083,-0.2424,-49.72,-1138.78,1089.06,101.11,100.79,104.32,95.84,-648759,208060,446721,0.72,1174.4,0.41
2021-11-03,128000,128500,123500,124500,2937805,0.5714,0.6535,-23.19,42.4,19.58,26.58,0.1563,0.1958,0.2658,-0.5714,-0.4069,-137.86,-938.6,800.73,98.97,98.3,100.91,93.45,452898,-365081,-95531,0.66,1181.6,5.98
2021-11-04,126000,130500,125500,130000,6001098,0.6538,0.6535,96.5,53.22,22.31,21.3,0.1386,0.2231,0.213,-0.05,-0.2285,233.39,-704.2,937.59,102.6,102.48,104.65,97.81,-1847356,779858,1069268,0.7,1182.6,1.28
2021-11-05,131000,131000,126500,128500,2810726,0.6296,0.6488,93.47,61.27,20.67,18.18,0.1286,0.2067,0.1818,-0.2632,-0.2458,401.95,-482.97,884.92,100.94,101.22,103.07,96.93,251451,-59429,-207752,0.75,1185.2,1.96
2021-11-08,128500,128500,123000,125000,4026899,0.449,0.6088,-90.7,30.88,17.13,25.97,0.1388,0.1713,0.2597,-0.75,-0.4979,250.22,-336.33,586.55,98.27,98.54,99.96,94.54,775164,-87813,-692687,0.77,1183.1,2.28
2021-11-09,124500,127000,124500,125500,1990889,0.449,0.5768,-69.44,10.81,15.72,23.83,0.1477,0.1572,0.2383,-0.6875,-0.5927,168.39,-235.39,403.77,99.05,99.09,99.88,95.18,-244035,95593,146921,0.79,1177.2,1.41
2021-11-10,125500,127500,123500,124000,1598893,0.4231,0.5461,-92.78,-9.91,13.64,23.98,0.1646,0.1364,0.2398,-0.875,-0.7339,-17.31,-191.77,174.46,97.95,98.26,98.41,94.31,61663,-3211,-55085,0.76,1180.9,3.05
2021-11-11,123000,125500,121500,125500,1955371,0.463,0.5295,-119.24,-31.78,11.84,27.42,0.1956,0.1184,0.2742,-0.5789,-0.6564,-42.94,-162.01,119.06,99.84,99.45,99.45,95.68,-328144,14301,317094,0.81,1180.8,6.38
2021-11-12,126000,128000,124500,127000,2100660,0.5185,0.5273,4,-24.62,18.86,24.19,0.1861,0.1886,0.2419,-0.4211,-0.5387,57.12,-118.18,175.3,101.28,100.51,100.43,97.08,-705942,148417,561920,0.82,1179.6,1.15
2021-11-15,127000,129500,127000,129000,1714170,0.5273,0.5273,102.2,0.74,22.5,22.05,0.1626,0.225,0.2205,-0.2105,-0.3746,294.41,-35.66,330.08,102.22,101.82,101.71,98.82,-710281,169338,543583,0.8,1178.4,0.64
2021-11-16,129000,130000,127000,127500,1591390,0.4821,0.5182,83.46,17.29,21.86,19.64,0.148,0.2186,0.1964,-0.3684,-0.3715,357.31,42.93,314.38,100.71,100.67,100.53,97.85,-23701,22832,7405,0.81,1179.9,2.29
2021-11-17,128000,129000,125000,125000,1675657,0.4909,0.5128,-8.64,12.1,18.72,24.01,0.1448,0.1872,0.2401,-0.6316,-0.5016,203.09,74.97,128.13,98.58,98.66,98.68,96.18,378268,-240163,-128160,0.76,1182.5,1.75
2021-11-18,125000,126000,123000,124500,1543924,0.4821,0.5067,-99.48,-10.22,16.65,28.73,0.161,0.1665,0.2873,-0.6842,-0.5929,40.06,67.98,-27.92,98.34,98.69,98.42,96.07,-62673,36776,32873,0.75,1180.4,1.85
2021-11-19,125000,127500,124500,127000,1512294,0.5246,0.5102,-8.64,-9.9,20.42,25.48,0.1542,0.2042,0.2548,-0.4211,-0.507,111.31,76.65,34.66,100.32,100.79,100.42,98.21,-495142,34800,468571,0.73,1185.3,1.2
2021-11-22,127000,129000,125500,128500,2213290,0.5085,0.5099,59.17,3.91,23.39,22.11,0.1374,0.2339,0.2211,-0.2632,-0.3851,285.51,118.42,167.09,101.58,101.7,101.5,99.63,-595761,229952,365949,0.74,1185.1,1.25
2021-11-23,127500,128000,124000,124500,1981200,0.5,0.5079,-51.85,-7.24,19.55,23.95,0.1326,0.1955,0.2395,-0.6842,-0.5346,99.66,114.67,-15.01,98.89,98.61,98.46,96.84,780980,-306332,-451468,0.71,1189.7,1.3
2021-11-24,124500,125500,123500,124500,1589036,0.3878,0.4839,-92.31,-24.25,18.04,24.03,0.1339,0.1804,0.2403,-0.6842,-0.6094,-47.09,82.32,-129.41,98.97,98.57,98.61,97.17,200077,-267745,68092,0.72,1186.5,0.45
2021-11-25,125000,128500,124500,128000,2906344,0.4906,0.4852,53.9,-8.62,26.69,20.38,0.1339,0.2669,0.2038,-0.2353,-0.4224,117.68,89.39,28.29,101.19,101.15,101.29,100.18,-1034040,86678,959032,1,1190.2,0.82
2021-11-26,127500,128500,125000,125500,1679040,0.5098,0.4901,10.97,-4.7,23.14,17.67,0.1339,0.2314,0.1767,-0.5294,-0.4759,45.99,80.71,-34.72,99.45,99.29,99.31,98.54,132852,-108269,-25567,0.99,1193.3,3.85
2021-11-29,123000,125500,122000,123000,2031484,0.4545,0.483,-132.08,-30.18,20.06,26.72,0.135,0.2006,0.2672,-0.8235,-0.6497,-210.12,22.54,-232.67,98.32,97.77,97.43,96.94,150216,-114069,-56107,0.99,1193,7.3
2021-11-30,124000,124500,121500,122000,3807209,0.463,0.479,-145.36,-53.21,17.73,25.55,0.1411,0.1773,0.2555,-0.9412,-0.7954,-488.16,-79.6,-408.56,97.91,97.41,96.86,96.57,-25917,-109483,133370,1.04,1187.9,2.9
2021-12-01,121500,123500,121000,122500,1482581,0.4423,0.4717,-140.2,-70.61,15.95,24.99,0.1518,0.1595,0.2499,-0.8333,-0.8144,-660.55,-195.79,-464.76,98.63,98,97.34,97.37,-16801,-49965,67853,0.98,1179.2,3.32
2021-12-02,121500,123000,120000,122500,2028101,0.4082,0.459,-128.1,-82.11,14,26.01,0.1716,0.14,0.2601,-0.75,-0.7822,-788.08,-314.25,-473.83,99.51,98.16,97.63,97.79,113779,-124897,8691,0.97,1175.9,4.86
2021-12-03,122000,124000,121500,123500,1488902,0.383,0.4438,-73.78,-80.44,16.73,23.28,0.1705,0.1673,0.2328,-0.65,-0.7161,-799.25,-411.25,-388,100.65,99.24,98.62,99.02,-232264,-55403,345180,0.95,1180.1,3.09
2021-12-06,122500,122500,120500,121000,1477396,0.3673,0.4285,-120.06,-88.37,14.61,24.56,0.1817,0.1461,0.2456,-0.8889,-0.8025,-998.32,-528.66,-469.66,98.94,97.82,96.78,97.47,538837,-192361,-345158,0.97,1183,3.84
2021-12-07,121500,122000,120000,120500,1218740,0.4,0.4228,-115.61,-93.82,13.31,24.6,0.1972,0.1331,0.246,-0.9444,-0.8735,-1182.79,-659.49,-523.31,98.77,97.73,96.57,97.51,247405,-93478,-149853,1.02,1179.5,3.84
2021-12-08,121500,123500,120500,121000,2288195,0.4222,0.4227,-74.33,-89.92,18.21,21.31,0.1813,0.1821,0.2131,-0.8889,-0.8812,-1273.96,-782.38,-491.58,99.42,98.41,97.09,98.14,46402,236597,-277586,0.98,1175.9,4.1
2021-12-09,120500,122500,120000,122500,2338843,0.3953,0.4172,-66.91,-85.32,16.13,21.16,0.1751,0.1613,0.2116,-0.7222,-0.8017,-1211.21,-868.15,-343.06,100.66,100.08,98.41,99.44,-128404,181475,-43553,1.04,1174.5,5.03
2021-12-10,122000,122500,121000,122500,974383,0.35,0.4038,-48.73,-78,14.96,19.62,0.1698,0.1496,0.1962,-0.7059,-0.7538,-1148.25,-924.17,-224.08,100.82,100.33,98.59,99.54,-176186,-55690,230844,1.04,1181.3,4.53
2021-12-13,123000,123000,120000,120000,1405089,0.3784,0.3987,-84.15,-79.23,12.8,21.59,0.1812,0.128,0.2159,-1,-0.8769,-1285.26,-996.38,-288.87,98.93,98.52,96.93,97.57,397543,-199231,-220898,1.01,1180.8,5.52
2021-12-14,118500,119000,117000,118500,1718411,0.35,0.389,-185.62,-100.51,10.97,32.78,0.2235,0.1097,0.3278,-0.8696,-0.8732,-1497.62,-1096.63,-400.99,98.01,97.57,96.07,96.42,375357,-250689,-128058,1,1182.6,14.22
2021-12-15,117500,119000,117000,118500,1070223,0.2121,0.3536,-177.58,-115.92,9.89,29.54,0.2602,0.0989,0.2954,-0.8696,-0.8714,-1646.93,-1206.69,-440.24,98.42,97.89,96.32,96.47,-41764,-118512,160966,1,1185.2,3.45
2021-12-16,119500,120500,118500,119500,1168717,0.3,0.3429,-95.13,-111.76,16.56,26.51,0.2563,0.1656,0.2651,-0.7059,-0.7886,-1665.37,-1298.43,-366.94,99.75,98.96,97.33,97.31,-83507,64832,15971,0.99,1183.9,0.67
2021-12-17,118000,119000,117500,117500,1265074,0.3103,0.3364,-138.34,-117.08,14.81,29,0.2653,0.1481,0.29,-0.9333,-0.861,-1820.38,-1402.82,-417.56,98.91,97.79,96.08,95.71,272335,15486,-295224,0.98,1180.9,1.33
2021-12-20,116500,117000,113000,113000,2989796,0.25,0.3191,-209.98,-135.66,11.62,44.28,0.3079,0.1162,0.4428,-1,-0.9305,-2280.06,-1578.27,-701.79,96.25,94.68,92.98,92.07,802070,-437915,-362846,0.96,1190.8,1.36
2021-12-21,112500,115000,112500,114500,1366889,0.2895,0.3132,-166.62,-141.85,10.21,41.34,0.3473,0.1021,0.4134,-0.8261,-0.8783,-2494.56,-1761.52,-733.04,98.2,96.42,94.61,93.36,-243722,122812,131547,0.99,1192.9,1.91
2021-12-22,115000,115500,113500,114500,1036505,0.2895,0.3084,-122.3,-137.94,11.7,37.18,0.3705,0.117,0.3718,-0.8261,-0.8522,-2634.2,-1936.06,-698.14,98.88,96.95,95,93.42,68308,-100692,32388,0.97,1192,0.53
2021-12-23,114500,115000,113000,113000,1113550,0.2308,0.2929,-121.08,-134.57,10.48,35.91,0.3942,0.1048,0.3591,-0.9545,-0.9034,-2833.23,-2115.49,-717.74,98.69,96.46,94.34,92.26,191317,-115510,-62461,0.98,1187.9,4.01
2021-12-24,113000,115000,112500,114500,1484508,0.3243,0.2992,-95.75,-126.8,9.11,33.83,0.4184,0.0911,0.3383,-0.8182,-0.8608,-2837.23,-2259.84,-577.39,100.53,98.41,96.04,93.51,-288316,189382,130973,1.01,1186.6,0.48
2021-12-27,114000,114500,113000,113000,1116701,0.3077,0.3009,-89.08,-119.26,8.36,31.03,0.4393,0.0836,0.3103,-0.9545,-0.9077,-2927.68,-2393.41,-534.27,99.21,97.71,95.18,92.35,71191,-42565,-27221,1.02,1186.8,1.51
2021-12-28,113000,114000,113000,113500,2370856,0.3077,0.3022,-76.42,-110.69,7.86,29.17,0.4575,0.0786,0.2917,-0.9048,-0.9062,-2925.3,-2499.79,-425.51,99.82,98.57,95.94,92.79,-579667,361049,245549,1,1188,0.89
2021-12-29,115500,117500,114000,114000,1791503,0.2703,0.2959,-30.97,-94.75,25.11,22.85,0.4028,0.2511,0.2285,-0.8571,-0.8817,-2850.21,-2569.87,-280.34,100.35,99.39,96.71,93.16,317447,-393633,49744,1.05,1186.5,1.16
2021-12-30,114000,114500,112500,112500,1223078,0.25,0.2867,-75.58,-90.91,22.32,28.64,0.3656,0.2232,0.2864,-1,-0.9408,-2878.56,-2631.61,-246.95,99.12,98.68,95.85,91.94,522158,-419061,-126813,1.33,1188.8,9.49
2022-01-03,113500,117000,113000,114500,1846049,0.359,0.3011,-18.15,-76.36,29.76,22.23,0.3362,0.2976,0.2223,-0.75,-0.8454,-2708.42,-2646.97,-61.45,100.88,100.7,97.93,93.64,-198113,-90952,292203,0.99,1191.8,4.63
2022-01-04,114000,114500,111000,111500,2396207,0.3333,0.3076,-107.01,-82.49,24.78,28.07,0.2997,0.2478,0.2807,-0.9474,-0.8964,-2783.57,-2674.29,-109.28,98.5,98.19,95.75,91.26,1232384,-587790,-656344,0.99,1194.1,6.73
2022-01-05,111000,111000,105000,105500,5108428,0.2593,0.2979,-279.23,-121.84,18.24,45.02,0.3161,0.1824,0.4502,-0.9677,-0.9321,-3289.36,-2797.31,-492.06,94.53,93.65,91.18,86.45,2158971,-973097,-1201900,0.98,1196.9,6.59
2022-01-06,102500,103000,99900,100000,7120428,0.1905,0.2764,-308.05,-159.08,14.45,54.59,0.3515,0.1445,0.5459,-0.9948,-0.9634,-4086.9,-3055.23,-1031.67,91.91,89.93,87.22,82.13,2342801,-564694,-1853092,0.99,1201,7.74
2022-01-07,100000,101500,99800,100000,3962672,0.2034,0.2618,-198.94,-167.05,13.47,51.29,0.3825,0.1347,0.5129,-0.9887,-0.9761,-4665.17,-3377.22,-1287.96,94.07,90.99,88.09,82.37,998379,-169770,-818528,0.99,1201.5,1.99
2022-01-10,100000,100500,95200,96600,5377749,0.2113,0.2517,-170.38,-167.72,10.83,58.25,0.423,0.1083,0.5825,-0.9372,-0.9566,-5336.3,-3769.03,-1567.27,94.04,89.35,86.07,79.85,923273,-29148,-905116,1.04,1199.1,2.84
2022-01-11,96000,97200,94500,95000,4382380,0.1579,0.2329,-144.24,-163.02,9.71,54.91,0.4599,0.0971,0.5491,-0.9783,-0.9674,-5928.93,-4201.01,-1727.92,95.55,89.36,85.6,78.82,823925,56356,-864086,0.99,1194.7,1.73
2022-01-12,96100,98600,96100,97200,3354459,0.2182,0.23,-102.26,-150.87,13.71,47.37,0.4721,0.1371,0.4737,-0.8826,-0.925,-6150.18,-4590.85,-1559.34,99.43,92.85,88.43,80.98,332193,100906,-443155,1.01,1190.5,1.12
2022-01-13,97500,98200,96200,96700,2519096,0.2256,0.2291,-87.77,-138.25,12.6,43.54,0.4826,0.126,0.4354,-0.9043,-0.9147,-6293.32,-4931.34,-1361.98,99.59,93.93,88.86,80.91,390355,-125311,-264091,1.03,1187.5,4.17
2022-01-14,95200,95300,93600,93900,2685014,0.1677,0.2168,-95.58,-129.72,11.01,48.64,0.5023,0.1101,0.4864,-0.9874,-0.9511,-6557.11,-5256.5,-1300.62,97.93,92.89,87.31,78.95,983168,-491781,-505424,1.26,1187.3,4.59
2022-01-17,92900,94300,92000,92900,2589273,0.1705,0.2076,-92.54,-122.28,9.94,50.68,0.525,0.0994,0.5068,-0.9647,-0.9579,-6768.84,-5558.96,-1209.87,97.65,93.9,87.38,78.49,278865,-197404,-92675,1.25,1192.7,3.05
2022-01-18,92900,94400,92000,92000,1650829,0.1521,0.1965,-85.81,-114.99,9.33,45.35,0.5428,0.0933,0.4535,-1,-0.9789,-6929.37,-5833.05,-1096.33,97.31,94.86,87.4,78.1,141887,-51961,-81659,1.26,1190.1,5.65
2022-01-19,88400,90400,87300,90400,4587643,0.1313,0.1834,-110.96,-114.18,7.54,55.84,0.5721,0.0754,0.5584,-0.8956,-0.9373,-7103.81,-6087.2,-1016.62,97.02,94.69,86.87,77.15,-131876,-13608,142114,1.26,1191.7,5.75
2022-01-20,90800,92700,88800,92300,3004684,0.1883,0.1844,-85.21,-108.39,15.53,47.17,0.5631,0.1553,0.4717,-0.8316,-0.8845,-7007.97,-6271.35,-736.61,100,97.47,89.66,79.18,94179,251358,-354103,1.33,1192.4,3.42
2022-01-21,91100,94100,90600,91800,2954607,0.1327,0.1741,-73.15,-101.34,18.92,40.64,0.5366,0.1892,0.4064,-0.8346,-0.8595,-6892.89,-6395.66,-497.23,99.91,97.78,90.1,79.13,372372,-11006,-332149,1.48,1194,1.27
2022-01-24,90900,92100,89700,90000,2021697,0.138,0.1669,-90.06,-99.08,17.05,40.33,0.5192,0.1705,0.4033,-0.8861,-0.8728,-6867.77,-6490.08,-377.69,98.58,96.55,89.41,77.97,126602,241804,-356525,1.33,1196.1,2.04
2022-01-25,90300,90700,87500,87600,2844579,0.1571,0.1649,-118.43,-102.95,14.8,44.08,0.5163,0.148,0.4408,-0.9809,-0.9268,-6961.28,-6584.32,-376.96,96.88,94.72,88.13,76.31,440653,81420,-541059,1.3,1198.6,2.81
2022-01-26,87300,88600,86600,86900,2204197,0.1925,0.1704,-128.78,-108.12,13.51,44.16,0.5183,0.1351,0.4416,-0.9799,-0.9534,-7011.05,-6669.67,-341.38,96.86,95.02,88.61,76.16,47752,150831,-242767,1.25,1197.7,2.53
2022-01-27,87000,87500,82600,82600,3793749,0.1602,0.1684,-169.91,-120.48,10.85,51.55,0.5361,0.1085,0.5155,-1,-0.9767,-7313.17,-6798.37,-514.8,94.1,91.74,85.6,72.84,720087,-367072,-361695,1.19,1202.8,12.66
2022-01-28,82800,85600,82200,85000,2958280,0.2642,0.1875,-140.74,-124.53,9.37,46.12,0.553,0.0937,0.4612,-0.8293,-0.903,-7275.08,-6893.71,-381.37,98.36,95.34,89.36,75.45,68112,145530,-204076,1.27,1205.5,9.47
2022-02-03,87100,88300,85100,85100,3118696,0.2857,0.2072,-87.62,-117.15,18.97,40.01,0.5268,0.1897,0.4001,-0.8232,-0.8631,-7154.35,-6945.84,-208.51,99.6,96.3,90.87,76.03,469353,-27619,-458879,1.22,1206.4,17.8
2022-02-04,85100,87500,84500,87100,1870626,0.2795,0.2216,-72.02,-108.12,16.65,37.57,0.508,0.1665,0.3757,-0.6937,-0.7784,-6818.68,-6920.41,101.72,102.06,99.11,94.23,78.26,28198,-41177,25299,1.15,1197,1.94
2022-02-07,87300,88000,85000,88000,2224116,0.3133,0.24,-49.8,-96.46,16.65,32.94,0.4841,0.1665,0.3294,-0.5573,-0.6678,-6406.2,-6817.57,411.37,102.85,100.41,96.12,79.51,95950,-351855,246532,1.13,1200.7,4.69
2022-02-08,88000,89200,86000,86500,2030457,0.3318,0.2583,-36.38,-84.44,19.4,28.59,0.445,0.194,0.2859,-0.6475,-0.6577,-6129.68,-6679.99,550.31,100.19,99.36,95.18,78.6,546463,-7971,-532644,1.1,1197.7,2.5
2022-02-09,86900,87300,85700,86100,1640629,0.3411,0.2749,-51.3,-77.81,18.03,27.9,0.4144,0.1803,0.279,-0.6803,-0.669,-5875.09,-6519.01,643.92,99.47,99.55,95.47,78.71,359917,5728,-362083,1.22,1196.5,3.43
2022-02-10,86900,89400,86000,87300,3401352,0.3917,0.2983,-6.64,-63.58,24.49,23.78,0.3611,0.2449,0.2378,-0.5714,-0.6202,-5512.94,-6317.8,804.85,100.34,101.25,97.3,80.29,201168,7519,-216039,1.16,1196.5,9.39
2022-02-11,87300,93600,85300,91700,7012496,0.5265,0.3439,80.9,-34.68,32.16,16.79,0.3548,0.3216,0.1679,-0.2017,-0.4109,-4815.39,-6017.31,1201.92,104.3,105.85,102.4,84.82,-178135,-9780,154872,1.17,1198.5,2.54
2022-02-14,90300,90800,87500,88800,4002853,0.4314,0.3614,52.19,-17.31,27.45,14.33,0.3494,0.2745,0.1433,-0.4454,-0.4282,-4445.33,-5702.92,1257.58,100.82,102.28,99.62,82.63,1022763,299131,-1353260,1.26,1191.1,3.47
2022-02-15,89200,91000,87900,88300,2250253,0.4314,0.3754,72.82,0.72,25.12,12.74,0.3464,0.2512,0.1274,-0.4649,-0.4465,-4144.63,-5391.26,1246.63,99.84,101.04,99.53,82.64,120332,102207,-208496,1.2,1199.8,4.41
2022-02-16,90200,92100,89600,91900,2468864,0.5348,0.4073,160.76,32.73,25.64,11.02,0.3534,0.2564,0.1102,-0.1491,-0.2978,-3574.63,-5027.93,1453.31,102.57,104.34,103.71,86.44,-444095,339560,104646,1.2,1197.6,1.79
2022-02-17,91900,92100,89200,90600,2851978,0.5573,0.4373,116.87,49.56,22.91,11.31,0.3515,0.2291,0.1131,-0.2632,-0.2805,-3191.01,-4660.55,1469.54,100.38,102.22,102.37,85.71,311378,79132,-388694,1.22,1197.1,2.99
2022-02-18,89200,92500,88700,91400,2232912,0.5856,0.4669,101.5,59.95,19.73,11.57,0.3394,0.1973,0.1157,-0.193,-0.2367,-2790.27,-4286.5,1496.22,101.33,102.63,103.31,86.98,-283865,-61250,296286,1.23,1195.9,3.65
