일자,시가,고가,저가,종가,Close5ma,Close10ma,Close20ma,Close60ma,거래량,RSI,CCI,ADX,WilliamsR,UpDI,DownDI,Net Institutional Buying,외국인 순매수
2022-10-17,"55,800","57,000","55,700","56,600",101.32,101.78,102.69,97.21,"13,641,878",61.05%,82.4,19.09%,-12.73%,29.11,19.47,"-1,253,469","2,536,369"
2022-10-14,"56,200","56,500","55,800","56,300",100.93,101.97,102.21,96.55,"12,924,326",60.22%,80.17,18.97%,-18.18%,27.85,22.1,"1,181,626","198,416"
2022-10-13,"55,400","56,100","55,200","55,200",98.96,100.6,100.16,94.57,"13,784,602",49.45%,48.36,20.11%,-38.18%,27.46,25.04,"-949,397","662,151"
2022-10-12,"55,700","57,000","55,200","55,800",99.75,101.88,100.99,95.53,"18,408,910",50.00%,82.79,22.50%,-27.27%,29.84,27.21,"-124,387","766,854"
2022-10-11,"54,400","55,700","54,000","55,400",99.25,101.5,100.28,94.79,"21,437,877",44.57%,18.65,25.25%,-34.55%,22.34,32.03,"-755,469","272,717"
2022-10-07,"55,900","56,900","55,200","56,200",101.52,103.14,101.67,96.08,"16,886,813",50.00%,73.35,26.40%,-20.00%,27.5,26.84,"-361,472","1,464,696"
2022-10-06,"56,700","57,300","56,300","56,300",103.04,103.66,101.77,96.18,"14,944,446",51.72%,105.24,30.27%,-18.18%,32.52,19.92,"-479,637","1,881,652"
2022-10-05,"56,900","57,200","55,400","56,000",103.78,103.3,101.16,95.6,"22,458,970",45.65%,82.3,31.23%,-22.22%,35.94,22.66,"-2,444,114","3,950,787"
2022-10-04,"55,300","55,400","54,500","55,200",102.99,101.86,99.58,94.18,"19,148,435",35.05%,10.19,32.55%,-37.04%,23.78,27.76,"-285,415","4,392,838"
2022-09-30,"52,300","53,600","51,800","53,100",99.55,97.77,95.51,90.57,"22,503,249",37.62%,-109.7,36.37%,-80.60%,8.02,35.79,"584,406","1,275,333"
2022-09-29,"53,300","53,700","52,600","52,600",98.1,96.3,94.05,89.61,"13,882,080",33.00%,-126.04,32.21%,-98.33%,9.98,33.68,"-174,747","-197,518"
2022-09-28,"53,900","54,400","52,500","52,900",98,96.25,94.07,90,"19,991,129",30.56%,-137.02,28.82%,-93.33%,11.46,38.67,"-301,326","-2,417,147"
2022-09-27,"53,800","54,200","53,500","54,200",99.52,97.92,95.9,92.13,"16,631,289",34.74%,-124.98,24.90%,-86.00%,14.73,34.69,"1,747,376","-1,366,711"
2022-09-26,"53,700","54,200","53,600","53,900",98.39,96.7,94.88,91.55,"15,008,449",31.25%,-163.27,22.52%,-93.88%,16.21,36.73,"2,736,389","-2,190,325"
2022-09-23,"54,400","54,900","54,200","54,500",98.59,97.48,95.45,92.46,"10,555,964",30.30%,-149,20.02%,-93.18%,18.25,32.97,"-1,024,721","954,165"
2022-09-22,"54,600","54,700","54,300","54,400",97.81,97.04,94.9,92.16,"12,786,510",26.13%,-169.94,18.68%,-97.83%,17.29,36.02,"-1,830,100","-2,008,612"
2022-09-21,"55,400","55,500","55,000","55,300",98.86,98.17,96.07,93.57,"11,863,700",34.23%,-122.55,16.15%,-93.88%,19.54,31.62,"-242,148","-3,021,423"
2022-09-20,"56,400","57,000","55,800","55,800",99.22,98.74,96.55,94.33,"14,041,465",37.04%,-71.19,15.00%,-93.18%,21.47,24.87,"940,538","-3,378,398"
2022-09-19,"56,300","57,000","56,000","56,400",99.47,99.51,97.16,95.31,"12,278,653",34.48%,-61.21,16.18%,-79.55%,24.63,26.07,"746,527","-715,195"
2022-09-16,"55,600","56,400","55,500","56,200",99.4,98.8,96.39,94.94,"13,456,503",35.04%,-95.57,18.23%,-87.04%,20.42,29.18,"-1,676,878","-261,385"
2022-09-15,"57,000","57,100","56,000","56,000",99.12,97.85,95.7,94.54,"11,664,819",37.70%,-90.83,18.32%,-92.45%,22.51,26.48,"-1,060,370","-2,816,115"
2022-09-14,"56,200","57,200","56,100","56,800",100.14,98.77,96.66,95.81,"12,524,961",40.00%,-83.88,19.89%,-77.36%,25.24,28.59,"-1,345,231","-90,776"
2022-09-13,"57,000","58,500","56,800","58,100",102.32,100.71,98.58,97.92,"17,166,581",41.44%,-28.64,21.99%,-52.83%,31.23,27.07,"3,196,594","1,306,292"
2022-09-08,"56,200","56,400","55,600","55,600",98.13,96.06,94.2,93.64,"18,000,016",22.11%,-154.4,24.28%,-100.00%,13.75,38.56,"2,121,095","-5,943,054"
2022-09-07,"56,700","56,700","55,900","56,000",97.87,96.07,94.59,94.18,"17,384,854",21.65%,-171.25,20.72%,-98.25%,15.3,38.68,"-1,159,481","-4,593,265"
2022-09-06,"57,200","57,600","56,900","57,100",98.52,97.46,96.13,95.87,"7,503,086",32.99%,-137.39,17.24%,-94.12%,17.94,31,"-466,757","-727,186"
2022-09-05,"57,400","57,800","56,800","57,100",97.94,97.13,95.83,95.73,"11,425,977",31.07%,-158.19,15.79%,-94.12%,19.64,33.95,"704,031","-2,492,759"
2022-09-02,"58,300","58,600","57,500","57,500",98.12,97.33,96.15,96.22,"15,040,310",37.38%,-133.26,14.11%,-100.00%,22.27,29.13,"-1,630,022","-3,892,864"
2022-09-01,"58,700","58,900","58,300","58,400",98.82,98.28,97.33,97.52,"14,905,777",42.57%,-106.59,14.23%,-94.59%,25.52,22.77,"-3,869,597","-556,769"
2022-08-31,"58,200","59,900","58,200","59,700",100.57,99.95,99.25,99.5,"14,203,512",53.13%,-58.61,15.54%,-59.46%,30.42,27.14,"-2,162,350","3,071,144"
2022-08-30,"58,700","59,000","58,300","58,800",99.29,98.33,97.59,97.84,"9,690,044",43.75%,-106.62,17.05%,-86.11%,24.72,34.01,"-440,899","-1,892,295"
2022-08-29,"58,700","58,900","58,600","58,600",98.85,97.63,97.06,97.29,"9,841,329",39.22%,-130.23,17.24%,-100.00%,27.18,33.13,"-3,027,342","-538,413"
2022-08-26,"60,300","60,900","59,900","60,000",100.74,99.7,99.15,99.4,"9,499,995",42.11%,15.36,18.38%,-57.58%,32.83,20.71,"218,517","689,758"
2022-08-25,"59,200","59,700","59,000","59,700",99.93,99.22,98.5,98.7,"5,767,902",40.22%,-71.38,17.72%,-66.67%,20.55,24.49,"-277,026","596,825"
2022-08-24,"59,200","59,500","59,000","59,000",98.17,98.15,97.18,97.32,"8,888,486",36.78%,-107.82,19.10%,-87.88%,19.74,26.98,"-1,844,187","138,995"
2022-08-23,"59,000","59,600","59,000","59,100",97.88,98.16,97.12,97.29,"9,041,629",35.56%,-122.22,19.65%,-84.85%,21.06,28.8,"-1,397,835","-952,498"
2022-08-22,"60,300","60,400","59,800","60,000",98.75,99.37,98.44,98.59,"8,259,865",42.35%,-63.91,20.29%,-57.58%,23.84,22.04,"-1,250,164","-185,434"
2022-08-19,"61,400","61,600","60,600","60,900",100.16,100.61,99.81,99.89,"6,923,679",46.75%,30.66,22.80%,-30.30%,27.28,14.74,"-340,685","-311,427"
2022-08-18,"60,300","61,900","60,000","61,500",101.49,101.5,100.72,100.72,"16,372,754",47.37%,33.81,21.72%,-27.50%,30.77,16.63,"-1,356,217","4,434,984"
2022-08-17,"61,100","61,200","60,300","60,400",100.47,99.72,99,98.75,"9,061,518",39.39%,-23.03,20.48%,-55.00%,29.14,21.07,"-175,196","-423,702"
2022-08-16,"60,500","61,600","60,300","61,000",101.6,100.49,99.94,99.52,"15,036,727",44.26%,2.28,21.16%,-40.00%,32.73,23.66,"36,256","1,191,752"
2022-08-12,"59,500","60,700","59,400","60,200",100.33,99.13,98.56,98.04,"10,786,658",42.37%,-81.04,21.94%,-60.00%,26.46,28.37,"-45,987","-3,249"
2022-08-11,"59,600","60,000","59,300","59,900",99.4,98.44,98.08,97.35,"15,141,941",37.93%,-137.34,24.77%,-67.50%,21.24,33.77,"1,294,109","-2,148,605"
2022-08-10,"58,900","59,200","58,600","59,100",97.56,96.81,96.96,95.85,"18,084,349",25.45%,-282.97,25.08%,-87.50%,12.51,38.13,"-2,490,116","-1,958,423"
2022-08-09,"60,600","60,700","59,600","60,000",98.33,97.85,98.53,97.12,"18,251,170",45.76%,-275.06,21.15%,-86.67%,15.14,31.11,"178,215","-3,788,541"
2022-08-08,"61,400","61,400","60,600","60,800",99.09,98.88,100,98.24,"11,313,150",49.09%,-151.27,19.10%,-78.26%,17.95,21.43,"-1,858,719","-263,921"
2022-08-05,"61,700","61,900","61,200","61,500",100.07,99.97,101.32,99.26,"9,567,620",46.55%,29.17,20.68%,-45.83%,20.41,15.22,"340,000","-586,895"
2022-08-04,"61,700","61,800","61,200","61,500",100.1,100,101.55,99.15,"9,125,439",59.74%,21.15,21.62%,-45.83%,21.03,16.77,"-759,890","904,932"
2022-08-03,"61,600","61,600","61,000","61,300",99.64,99.63,101.5,98.71,"10,053,861",69.00%,4.04,23.21%,-28.89%,20.03,18.15,"-1,335,262","-180,400"
2022-08-02,"61,200","61,900","61,000","61,700",100.13,100.41,102.58,99.23,"13,614,895",68.32%,46.84,26.02%,-17.31%,21.83,19.78,"-2,516,301","3,526,665"
2022-08-01,"61,000","61,700","60,300","61,300",99.48,99.89,102.29,98.46,"13,154,816",66.33%,21.04,29.27%,-25.00%,21.79,21.99,"-1,053,375","560,720"
2022-07-29,"62,400","62,600","61,300","61,400",99.71,99.95,102.82,98.45,"15,093,120",62.50%,63.19,33.70%,-23.08%,25.66,13.22,"-150,868","-1,075,366"
2022-07-28,"62,300","62,600","61,600","61,900",100.55,101,104.11,99.09,"10,745,302",66.00%,82.42,33.96%,-13.46%,29.93,11.58,"-560,065","777,649"
2022-07-27,"61,300","61,900","61,200","61,800",100.42,101.56,104.37,98.79,"7,320,997",67.31%,72.36,32.39%,-8.33%,24.92,13.03,"-315,249","291,295"
2022-07-26,"60,800","61,900","60,800","61,700",100.69,102.03,104.54,98.48,"6,597,211",71.90%,74.2,32.55%,-8.47%,26.97,14.1,"-397,548","947,742"
2022-07-25,"60,900","61,900","60,800","61,100",99.97,101.65,103.73,97.44,"9,193,681",65.85%,77.28,32.74%,-18.64%,30.35,15.87,"247,717","-152,460"
2022-07-22,"61,800","62,200","61,200","61,300",100.03,102.37,104.27,97.66,"10,261,310",67.21%,105.53,32.95%,-15.25%,34.06,13.36,"-1,862,181","751,839"
2022-07-21,"61,100","61,900","60,700","61,800",101.28,103.66,105.38,98.33,"12,291,374",72.22%,122.33,31.31%,-4.69%,34.5,14.79,"-984,231","2,969,140"
2022-07-20,"61,800","62,100","60,500","60,500",100.57,102.09,103.55,96.15,"16,782,238",64.46%,126.5,29.97%,-25.00%,39.62,16.98,"41,343","-3,147,538"
2022-07-19,"61,400","61,500","60,200","60,900",102.08,103.48,104.5,96.62,"15,248,261",61.42%,149.96,28.43%,-17.46%,39.99,19.91,"-276,212","-1,059,437"
2022-07-18,"60,600","62,000","60,500","61,900",104.74,105.85,106.43,98.03,"20,832,517",59.54%,236.94,27.65%,-1.59%,47.53,20.34,"-1,243,492","3,482,354"
2022-07-15,"58,400","60,000","58,100","60,000",102.6,103.45,103.45,94.88,"18,685,583",55.08%,120.97,25.74%,0.00%,35.03,25.19,"-908,681","5,419,651"
2022-07-14,"57,500","58,200","57,400","57,500",98.76,99.79,99.16,90.75,"15,067,012",45.36%,-19.29,27.19%,-57.14%,22.16,33.95,"-4,061,258","2,745,934"
2022-07-13,"58,300","58,600","58,000","58,000",99.38,100.75,99.72,91.32,"10,841,315",52.94%,20.03,28.13%,-45.24%,24.53,29.57,"1,628,232","-2,102,253"
2022-07-12,"58,600","58,700","58,100","58,100",100.1,100.92,99.67,91.27,"9,336,061",52.43%,32.63,31.03%,-42.86%,26.36,30.53,"-194,812","48,368"
2022-07-11,"59,300","59,600","58,700","58,800",101.62,101.91,100.54,92.14,"13,042,624",51.43%,97.25,34.68%,-26.19%,28.51,26.03,"-565,386","1,470,865"
2022-07-08,"58,600","59,300","58,200","58,700",102.05,101.73,100.09,91.75,"15,339,271",50.00%,76.83,39.31%,-28.57%,28.03,28.63,"-1,042,432","1,534,716"
2022-07-07,"56,400","58,700","56,300","58,200",102.07,100.92,98.8,90.77,"21,322,833",42.86%,-12.92,45.19%,-40.48%,24.89,32.03,"1,646,128","2,672,579"
2022-07-06,"57,300","57,300","56,400","56,400",99.33,97.93,95.18,87.74,"16,820,461",28.57%,-102.29,50.22%,-83.33%,15.23,41.28,"-2,157,157","-161,667"
2022-07-05,"57,600","58,200","57,200","57,200",100.18,99.12,95.81,88.73,"14,216,539",32.32%,-56.85,50.85%,-75.41%,16.8,36.34,"660,414","-1,794,522"
2022-07-04,"56,100","57,400","55,700","57,100",99.24,98.72,94.98,88.32,"17,807,126",28.18%,-116.67,53.02%,-77.05%,9.91,40.82,"2,735,439","-878,073"
2022-07-01,"56,900","57,500","55,900","56,200",97.1,96.9,92.74,86.68,"24,982,097",21.36%,-140.2,51.80%,-95.24%,11.87,46.57,"11,066","-3,877,463"
2022-06-30,"57,200","57,600","57,000","57,000",97.74,97.67,93.25,87.62,"18,915,142",19.64%,-111.57,50.63%,-96.67%,14.15,42.31,"-989,488","-2,992,232"
2022-06-29,"58,500","58,800","58,000","58,000",99.32,98.72,94.09,88.88,"14,677,138",18.97%,-67.2,50.75%,-84.21%,15.8,35.6,"-2,474,524","-980,626"
2022-06-28,"59,200","59,500","58,700","59,400",101.85,100.64,95.61,90.76,"13,540,538",21.36%,-39.31,52.63%,-69.05%,18.39,33.23,"-1,057,605","148,131"
2022-06-27,"59,000","59,900","58,300","58,800",101.14,99.21,94.1,89.61,"18,122,236",16.16%,-54.01,56.31%,-77.53%,20.02,36.17,"-2,245,041","1,295,006"
2022-06-24,"57,900","59,100","57,700","58,400",100.48,97.99,92.93,88.75,"23,256,103",11.11%,-78.42,60.55%,-83.33%,14.59,42.73,"2,769,922","-1,909,753"
2022-06-23,"57,700","58,000","56,800","57,400",98.29,95.44,90.77,86.97,"28,338,608",3.03%,-112.62,62.31%,-94.29%,4.54,51.3,"4,836,938","-3,932,862"
2022-06-22,"59,000","59,100","57,600","57,600",97.46,94.55,90.43,87.01,"23,334,687",2.88%,-109.45,59.02%,-100.00%,5.18,49.15,"-598,567","-966,095"
2022-06-21,"58,700","59,200","58,200","58,500",97.96,94.83,91.11,88.1,"25,148,109",3.06%,-111.5,55.64%,-95.74%,6.1,50.78,"1,928,480","-3,703,643"
2022-06-20,"59,800","59,900","58,100","58,700",97.19,94.09,90.75,88.15,"34,111,306",13.89%,-125.37,52.12%,-93.81%,6.8,56.62,"2,236,709","-4,416,321"
2022-06-17,"59,400","59,900","59,400","59,800",97.9,94.62,91.82,89.53,"29,053,450",20.39%,-132.11,48.06%,-95.24%,8.29,53.21,"612,667","-7,317,127"
2022-06-16,"61,300","61,800","60,500","60,900",98.42,95.32,92.92,90.94,"23,394,895",21.65%,-123.88,44.21%,-90.79%,9.84,49.44,"-223,863","-532,719"
2022-06-15,"61,300","61,500","60,200","60,700",96.75,94.05,92.14,90.44,"26,811,224",19.79%,-169.29,40.74%,-93.42%,7.68,57.53,"526,298","-4,318,635"
2022-06-14,"61,200","62,200","61,100","61,900",97.24,94.88,93.57,92,"24,606,419",19.39%,-188.33,35.24%,-88.06%,9.43,58.58,"390,583","-1,137,622"
2022-06-13,"62,400","62,800","62,100","62,100",96.46,94.52,93.55,92.09,"22,157,816",19.59%,-221.83,29.54%,-100.00%,10.81,53.84,"-511,162","-2,790,465"
2022-06-10,"64,000","64,400","63,800","63,800",97.67,96.55,95.9,94.41,"22,193,552",28.24%,-191.29,23.85%,-100.00%,13.44,42.58,"-1,133,682","-9,263,431"
2022-06-09,"65,100","65,200","64,500","65,200",98.94,98.28,97.87,96.35,"25,790,725",31.17%,-165.99,19.52%,-83.72%,16.28,41.01,"448,925","-6,405,445"
2022-06-08,"65,400","65,700","65,300","65,300",98.43,98.24,97.98,96.38,"12,483,180",35.80%,-154.09,15.88%,-100.00%,18.18,34.13,"-394,294","-3,068,587"
2022-06-07,"66,200","66,400","65,400","65,500",98.02,98.16,98.22,96.56,"19,355,755",45.65%,-153.14,13.63%,-97.06%,19.15,34.62,"-3,831,242","-4,121,299"
2022-06-03,"67,200","67,300","66,800","66,800",99.67,99.73,100.1,98.34,"8,222,883",51.85%,-21.81,11.30%,-60.61%,22.83,22.03,"855,933","-494,005"
2022-06-02,"66,600","67,000","66,400","66,700",99.79,99.48,99.87,98.13,"14,959,443",59.38%,-43.79,12.76%,-58.33%,20.74,23.72,"-3,211,366","-547,644"
2022-05-31,"67,500","67,500","66,700","67,400",100.93,100.31,100.85,99.08,"24,365,002",58.76%,23.46,13.69%,-35.90%,23.34,22.94,"-3,504,193","1,432,462"
2022-05-30,"67,500","67,800","66,900","67,700",101.65,100.73,101.31,99.42,"14,255,484",60.64%,54.74,15.66%,-28.21%,26.18,23.3,"1,227,540","1,559,406"
2022-05-27,"66,700","66,900","66,200","66,500",99.79,99.15,99.54,97.53,"11,405,555",52.33%,-17.5,17.17%,-58.97%,19.33,27,"2,272,499","-1,517,235"
2022-05-26,"66,300","67,200","65,500","65,900",98.45,98.26,98.76,96.53,"15,970,890",46.43%,-45.02,17.27%,-74.36%,21.63,30.2,"-1,975,909","-1,229,556"
2022-05-25,"66,700","67,100","65,900","66,400",98.72,99.15,99.58,97.11,"15,150,490",41.94%,-26.12,17.38%,-61.54%,26.2,31.61,"883,770","-2,258,334"
2022-05-24,"67,500","67,700","66,500","66,500",98.37,99.4,99.75,97.13,"15,482,576",44.79%,3.16,18.61%,-58.97%,30.1,28.88,"-1,564,764","-2,385,580"
2022-05-23,"68,800","68,800","67,600","67,900",100.12,101.62,101.87,99.05,"13,684,088",53.57%,90.91,21.16%,-23.08%,35.43,20.08,"-2,489","-296,440"
2022-05-20,"67,800","68,400","67,700","68,000",100.74,102.04,102.09,99.08,"12,109,671",53.57%,99,20.16%,-18.42%,35.75,23.12,"2,468,619","-1,452,242"
2022-05-19,"66,500","67,600","66,500","67,500",100.45,101.52,101.36,98.22,"17,073,727",62.86%,41.79,19.96%,-31.58%,29.95,25.64,"-1,402,888","10,842"
2022-05-18,"68,300","68,700","67,600","68,100",102.13,102.36,102.27,98.93,"16,486,319",65.35%,130.14,21.84%,-14.29%,36,16.93,"-1,138,543","1,654,930"
2022-05-17,"66,600","67,900","66,600","67,600",102.11,101.7,101.58,98.06,"15,680,447",57.01%,84.09,19.66%,-20.51%,30.97,19.25,"3,262,345","154,357"
2022-05-16,"67,100","67,400","66,100","66,300",100.73,99.79,99.69,96,"11,937,555",50.00%,27.69,19.09%,-53.85%,30.91,23.26,"-285,577","-90,050"
2022-05-13,"65,300","66,700","65,200","66,500",101.09,99.92,99.97,96.09,"14,551,536",47.52%,-14.84,19.86%,-48.72%,26.96,27.27,"3,692,002","-1,246,141"
2022-05-12,"65,200","65,500","64,900","64,900",98.66,97.77,97.49,93.62,"16,414,188",34.78%,-113.54,22.82%,-89.74%,16.61,34.38,"-1,126,520","-1,806,368"
2022-05-11,"65,500","66,300","65,200","65,700",98.98,98.96,98.41,94.57,"12,330,920",40.23%,-73.55,20.98%,-69.23%,18.47,34.03,"-972,900","-260,317"
2022-05-10,"65,900","66,300","65,300","65,700",98.44,98.9,98.32,94.36,"17,235,605",40.91%,-83.03,19.64%,-69.23%,21.3,37.85,"107,882","-2,042,946"
2022-05-09,"66,300","66,900","66,100","66,100",98.57,99.41,98.75,94.72,"11,858,736",46.67%,-38.52,18.36%,-58.97%,24.23,32.06,"-333,851","-1,002,910"
2022-05-06,"67,000","67,100","66,500","66,500",98.78,99.88,99.22,95.1,"14,356,156",49.43%,-8.3,19.04%,-48.72%,26.78,30.17,"-1,022,344","-4,151,103"
2022-05-04,"68,000","68,400","67,500","67,900",101.37,101.8,101.2,96.94,"11,505,248",52.44%,114.87,21.05%,-12.82%,31.87,22.33,"-262,439","-300,608"
2022-05-03,"67,400","68,400","67,300","67,500",101.66,101.28,100.56,96.25,"14,168,875",43.33%,95.3,21.59%,-28.57%,35.64,24.98,"-149,467","531,565"
2022-05-02,"66,600","67,600","66,500","67,300",101.78,101.01,100.13,95.82,"14,106,184",51.43%,29.02,22.20%,-37.78%,30.32,28.56,"-377,930","-838,048"
2022-04-29,"65,100","67,600","65,000","67,400",102.25,101.25,100.13,95.82,"26,190,390",47.79%,-15.94,25.15%,-35.56%,34.63,32.61,"3,071,613","1,523,898"
2022-04-28,"65,400","65,500","64,500","64,800",98.42,97.46,96.15,92,"16,895,527",32.95%,-175.74,28.56%,-93.33%,16.22,47.49,"-430,481","-3,768,808"
2022-04-27,"65,400","65,500","64,900","65,000",97.86,97.36,96.1,92.14,"18,122,084",32.95%,-206.4,25.41%,-97.56%,18.88,48.72,"-1,216,735","-5,178,387"
2022-04-26,"66,400","66,700","66,100","66,100",98.8,98.47,97.38,93.52,"12,946,923",35.37%,-124.29,22.52%,-100.00%,22.77,38.15,"842,180","-4,529,357"
2022-04-25,"66,500","66,700","66,300","66,300",98.75,98.63,97.38,93.62,"11,016,474",33.33%,-127.43,22.11%,-93.10%,25.01,38.62,"-1,531,424","-2,986,672"
2022-04-22,"67,200","67,300","66,700","67,000",99.67,99.44,98.16,94.42,"11,791,478",35.80%,-81.57,22.22%,-74.29%,27.76,36.58,"-2,734,495","-443,529"
2022-04-21,"67,600","68,300","67,500","67,700",100.83,100.36,98.98,95.21,"12,847,448",40.79%,-3.43,23.53%,-54.29%,32.15,29.72,"1,997,294","-719,510"
2022-04-20,"67,000","67,400","66,500","67,400",100.45,99.87,98.39,94.59,"16,693,293",35.90%,-82.73,26.54%,-62.86%,22.62,33.9,"-1,281,505","-1,924,483"
2022-04-19,"67,100","68,000","67,000","67,300",99.91,99.56,98.03,94.26,"12,959,434",33.75%,-62.93,27.56%,-70.73%,25.75,30.9,"1,483,612","-1,786,163"
2022-04-18,"66,500","67,100","66,100","66,700",99.11,98.39,96.94,93.21,"10,119,203",27.27%,-133.49,30.40%,-86.36%,16.63,37.38,"-95,066","-1,240,243"
2022-04-15,"67,200","67,300","66,500","66,600",98.61,97.87,96.57,92.83,"13,176,415",30.86%,-139.26,29.16%,-97.50%,19.33,36.96,"-3,624,702","-3,041,247"
2022-04-14,"68,700","68,700","67,500","67,500",99.59,98.83,97.59,93.85,"16,409,494",34.25%,-74.21,28.83%,-85.71%,22.5,26.61,"-1,980,461","-2,755,996"
2022-04-13,"67,300","69,000","67,200","68,700",101.21,100.28,99.06,95.29,"17,378,619",40.98%,-53.03,31.98%,-51.43%,27.14,32.09,"1,232,276","-29,680"
2022-04-12,"67,600","67,700","67,000","67,000",98.76,97.62,96.49,92.72,"13,924,389",15.69%,-153.94,35.62%,-100.00%,11.11,45.67,"-1,437,134","-2,617,873"
2022-04-11,"67,800","68,100","67,400","67,900",99.44,98.48,97.61,93.7,"12,263,735",22.73%,-139.78,31.73%,-86.84%,13.31,45.91,"-457,725","-1,280,813"
2022-04-08,"68,100","68,300","67,700","67,800",98.89,98.08,97.3,93.35,"15,453,191",27.66%,-158.1,28.14%,-97.14%,15.35,46.38,"-254,914","-4,984,894"
2022-04-07,"68,500","68,500","68,000","68,000",98.81,98.08,97.44,93.4,"20,683,327",24.53%,-177.38,24.74%,-100.00%,17.33,45.92,"-2,450,272","-5,770,140"
2022-04-06,"68,600","68,800","68,500","68,500",99.07,98.55,97.93,93.9,"15,517,308",24.53%,-172.36,21.59%,-100.00%,19.11,40.36,"-2,653,141","-5,264,709"
2022-04-05,"69,400","69,600","69,100","69,200",99.68,99.27,98.86,94.66,"8,467,248",38.89%,-100.17,19.42%,-81.25%,21.84,33.9,"-1,218,680","-311,621"
2022-04-04,"68,900","69,300","68,600","69,300",99.54,99.26,98.94,94.59,"11,107,905",48.39%,-158.08,19.07%,-78.12%,18.15,37.18,"-506,867","-1,345,167"
2022-04-01,"69,500","69,500","69,000","69,100",99.14,98.88,98.5,94.12,"15,916,846",41.79%,-161.34,16.72%,-96.43%,20.56,34.53,"-4,258,150","-2,305,272"
2022-03-31,"69,900","70,200","69,600","69,600",99.66,99.37,98.94,94.61,"12,510,366",46.88%,-74.53,15.39%,-84.62%,22.81,27.36,"2,692","-3,216,888"
2022-03-30,"70,300","70,500","69,800","69,900",100.03,99.57,99.22,94.82,"12,670,187",41.10%,-26.5,16.36%,-73.08%,25.2,26.73,"-165,695","-1,748,971"
2022-03-29,"70,000","70,300","69,800","70,200",100.29,99.93,99.49,95,"13,686,208",54.02%,-28.02,18.42%,-61.54%,24.8,29.9,"950,245","-634,074"
2022-03-28,"69,500","69,900","69,200","69,700",99.54,99.32,98.66,94.11,"12,619,289",47.73%,-99.72,19.82%,-67.74%,20.76,32.79,"-74,841","-3,069,162"
2022-03-25,"70,100","70,200","69,600","69,800",99.63,99.39,98.68,94.02,"12,986,010",41.58%,-68.64,19.42%,-64.52%,23.01,30.15,"-963,774","-4,134,192"
2022-03-24,"69,600","70,300","69,600","69,800",99.37,99.36,98.46,93.8,"37,943,357",36.52%,-66.02,20.33%,-72.50%,25.02,32.79,"-20,670,071","13,958,310"
2022-03-23,"70,600","71,200","70,300","70,500",99.97,100.16,99.19,94.54,"12,398,025",45.00%,8.3,21.39%,-59.09%,28.23,27.02,"375,838","-547,213"
2022-03-22,"69,900","70,500","69,900","70,300",99.72,100.01,98.65,94.11,"9,402,666",42.62%,-38.51,24.35%,-63.64%,22.03,30.4,"95,872","2,725"
2022-03-21,"70,900","71,000","69,900","69,900",99.37,99.47,97.82,93.44,"11,169,002",41.67%,-41.7,25.64%,-72.73%,23.74,32.77,"-1,963,950","-2,565,086"
2022-03-18,"70,600","70,900","70,200","70,700",100.43,100.38,98.58,94.34,"14,410,038",46.55%,-23.67,27.13%,-54.55%,27.1,33.55,"-1,035,441","-1,091,385"
2022-03-17,"71,200","71,800","70,900","71,200",101.34,100.78,99,94.85,"17,646,315",42.86%,22.81,29.66%,-43.18%,30.49,28.98,"1,349,681","-357,867"
2022-03-16,"70,200","70,500","69,700","70,400",100.2,99.58,97.72,93.65,"10,175,750",37.70%,-59.34,33.83%,-66.67%,19.32,34.17,"1,152,180","-1,281,337"
